node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
289,1,0,-0.7030760778844082,-1,0.4001299558870133,0.6742988288470132,-0.869946416282555,0,0,0.0,0.0,0.0,8.0,0.3982602502065554,0.0,0.0,0.0,8.0,-0.7030760778844082,-1,1,0.6742988288470132
290,1,0,0.7615624543091609,1,0.39840619816781153,0.6312007812078115,0.896259195484882,0,0,0.0,0.0,0.0,7.5,0.35388478974189397,0.0,0.0,0.0,7.5,0.7615624543091609,1,1,0.6312007812078115
291,4,0,0.9495789071443775,1,0.2763355771350968,0.5447284347350969,0.9548328228376943,0,0,0.0,0.0,0.0,8.0,0.3935370013156913,0.0,0.0,0.0,8.0,0.9495789071443775,1,4,0.5447284347350969
292,6,0,0.8703495108150926,1,0.3132273260173516,0.5377721554573516,0.9354344702379227,0,0,0.0,0.0,0.0,8.5,0.3824265161531987,0.0,0.0,0.0,8.5,0.8703495108150926,1,6,0.5377721554573516
293,2,0,-0.7130077355648347,-1,0.7103125273528146,0.9750085266525825,-0.8731466591776468,0,0,0.0,0.0,0.0,10.5,0.5060866038841969,0.0,0.0,0.0,10.5,-0.7130077355648347,-1,2,0.9750085266525825
294,2,0,-0.7597450669939508,-1,0.467769403148265,0.736391063308265,-0.8959533956187239,0,0,0.0,0.0,0.0,11.0,0.4026189672916194,0.0,0.0,0.0,11.0,-0.7597450669939508,-1,2,0.736391063308265
295,1,0,-0.6970973014374693,-1,0.3367206719317003,0.7283691839317004,-0.8638313332552364,1,1,0.0,0.0,0.0,11.0,0.3712562130391851,0.0,0.0,0.0,11.0,-0.6970973014374693,-1,1,0.7283691839317004
296,2,0,0.7979169960561517,1,0.6556046600134325,0.9533627960080596,0.9098130238840452,0,0,0.0,0.0,0.0,10.5,0.5186546052105948,0.0,0.0,0.0,10.5,0.7979169960561517,1,2,0.9533627960080596
297,2,0,-0.6760355762896518,-1,0.5323886754901157,0.8950389410901158,-0.8515984476151907,1,1,0.0,0.0,0.0,10.5,0.4419626304526022,0.0,0.0,0.0,10.5,-0.6760355762896518,-1,2,0.8950389410901158
298,1,0,-0.7323238708664737,-1,0.2126936068539761,0.47951941677397614,-0.883210017847641,0,0,0.0,0.0,0.0,10.5,0.2762482422011615,0.0,0.0,0.0,10.5,-0.7323238708664737,-1,1,0.47951941677397614
299,0,0,0.8732253185701978,1,0.38981687440202917,0.6496816961620293,0.9356616244761066,0,0,0.0,0.0,0.0,11.0,0.299655698781122,0.0,0.0,0.0,11.0,0.8732253185701978,1,0,0.6496816961620293
300,1,0,-0.7103110211312823,-1,0.30620084667280467,0.6021567225128047,-0.8729250988146221,0,0,0.0,0.0,0.0,9.0,0.3603719277442253,0.0,0.0,0.0,9.0,-0.7103110211312823,-1,1,0.6021567225128047
301,0,0,0.9497253404752747,1,0.5935237165897045,0.8543106708297046,0.9546548267995475,0,0,0.0,0.0,0.0,11.0,0.38269709918315853,0.0,0.0,0.0,11.0,0.9497253404752747,1,0,0.8543106708297046
302,0,0,0.06527277143797912,1,0.36501862437815175,0.5955703606981517,0.12980897181500972,0,0,0.0,0.0,0.0,8.0,0.3003811196994191,0.0,0.0,0.0,8.0,0.06527277143797912,1,0,0.5955703606981517
303,1,0,0.894647289368015,1,0.2389680675259662,0.5504312048059663,0.9416452491413362,0,0,0.0,0.0,0.0,11.0,0.32849792923259974,0.0,0.0,0.0,11.0,0.894647289368015,1,1,0.5504312048059663
304,4,0,0.7304878247149523,1,0.23296099351860156,0.47492789271860153,0.8807548057584874,0,0,0.0,0.0,0.0,8.0,0.3476330621957983,0.0,0.0,0.0,8.0,0.7304878247149523,1,4,0.47492789271860153
305,1,0,0.827350065405473,1,0.549036378775229,0.9397506341352291,0.921166031222997,1,1,0.0,0.0,0.0,10.0,0.43776600944076915,0.0,0.0,0.0,10.0,0.827350065405473,1,1,0.9397506341352291
306,2,0,-0.7559778300907567,-1,0.21303407342245378,0.4795963467024539,-0.8942430815915506,0,0,0.0,0.0,0.0,11.0,0.29684747722914856,0.0,0.0,0.0,11.0,-0.7559778300907567,-1,2,0.4795963467024539
307,2,0,-0.7650846944346191,-1,0.7092752678816534,0.945565160728992,-0.8999930165090144,0,0,0.0,0.0,0.0,8.0,0.5186546052105948,0.0,0.0,0.0,8.0,-0.7650846944346191,-1,2,0.945565160728992
308,2,0,0.7760482963402858,1,0.2932382715543654,0.5560438984343654,0.9002649339226095,0,0,0.0,0.0,0.0,11.0,0.3241219737514421,0.0,0.0,0.0,11.0,0.7760482963402858,1,2,0.5560438984343654
309,1,0,0.8276652978256389,1,0.5639398011172579,0.822292994077258,0.9209030427676055,0,0,0.0,0.0,0.0,11.0,0.4087748981724789,0.0,0.0,0.0,11.0,0.8276652978256389,1,1,0.822292994077258
