node,F_t,L,o_t,s_t,Abar,A_t,m_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
81,4,0,-0.9995417165487414,-1,0.6370249794478455,1.0,-0.963953741701692,1,1,0.0,0.0,0.0,10.5,0.510638536180621,0.0,0.0,0.0,10.5,-0.9995417165487414,-1,4,1.0
82,1,0,0.22742466426138983,1,0.4647336490883349,0.748854200190298,0.42587698941059937,0,0,0.0,0.0,0.0,11.0,0.3937323583426877,0.0,0.0,0.0,11.0,0.22742466426138983,1,1,0.748854200190298
83,7,0,0.21636675013285528,1,0.7260068832510218,0.9858457819308585,0.40760320097434055,0,0,0.0,0.0,0.0,10.5,0.5685524991764515,0.0,0.0,0.0,10.5,0.21636675013285528,1,7,0.9858457819308585
84,0,0,0.49799797081026914,1,0.5164745780435354,0.8187500939399942,0.7599074195404326,0,0,0.0,0.0,0.0,10.0,0.4157837436903724,0.0,0.0,0.0,10.0,0.49799797081026914,1,0,0.8187500939399942
85,2,0,0.44694329126931515,1,0.6468625566900525,0.9073645476196442,0.7133080859992007,0,0,0.0,0.0,0.0,9.5,0.49531629535108,0.0,0.0,0.0,9.5,0.44694329126931515,1,2,0.9073645476196442
86,1,0,-0.9996919887760963,-1,0.6923035663151625,0.9655349957047366,-0.9639780952274644,0,0,0.0,0.0,0.0,10.0,0.48225112239635903,0.0,0.0,0.0,10.0,-0.9996919887760963,-1,1,0.9655349957047366
87,2,0,0.5892551733383078,1,0.6496117170194036,0.9297670302116422,0.8269813084601318,0,0,0.0,0.0,0.0,9.0,0.5186546052105948,0.0,0.0,0.0,9.0,0.5892551733383078,1,2,0.9297670302116422
88,1,0,-0.9995806201366945,-1,0.3727129256288924,0.6430241448586981,-0.9639600156007695,0,0,0.0,0.0,0.0,10.5,0.3408677888424403,0.0,0.0,0.0,10.5,-0.9995806201366945,-1,1,0.6430241448586981
89,5,0,0.352870431016065,1,0.2707063405434987,0.5362699953008132,0.607999090460854,0,0,0.0,0.0,0.0,8.0,0.39897152285274257,0.0,0.0,0.0,8.0,0.352870431016065,1,5,0.5362699953008132
90,0,0,0.07741884205150243,1,0.3430031176172361,0.6649452960811718,0.15361204043289012,1,1,0.0,0.0,0.0,8.5,0.28417314744229016,0.0,0.0,0.0,8.5,0.07741884205150243,1,0,0.6649452960811718
91,6,0,-0.9996102199566922,-1,0.501724962188212,0.7726201479549631,-0.9639647883828553,0,0,0.0,0.0,0.0,10.5,0.4721814586768193,0.0,0.0,0.0,10.5,-0.9996102199566922,-1,6,0.7726201479549631
