node,F_t,L,o_t,tau_t,tau_t1,s_t,Abar,A_t,O_t,C_t,M_pC_prev,M_pT_prev,M_nC_prev,M_nT_prev,pi_t,M_pC_t,M_pT_t,M_nC_t,M_nT_t,o_t1,s_t1,F_t1,A_t1
787,7,0,-1.0,10.0,10.0,-1,0.5976129434619633,1.0,1,1,0.0,1.0,2.5,6.5,0.23850718025415277,0.0,1.0,2.5,6.5,-1.0,-1,7,1.0
788,5,0,-1.0,10.0,10.0,-1,0.7728639977286225,1.0,0,0,0.0,0.0,5.0,4.5,0.24935408663733236,0.0,0.0,5.0,4.5,-1.0,-1,5,1.0
789,3,0,-0.9971032078246009,10.0,10.0,-1,0.3125546712922874,0.6530133093349508,0,0,1.0,0.0,4.5,5.5,0.1407875581231659,1.0,0.0,4.5,5.5,-0.9971032078246009,-1,3,0.6530133093349508
790,5,0,-1.0,10.0,10.0,-1,0.571285957383761,0.9598610368747367,0,0,0.0,0.0,7.0,6.5,0.23055898767168548,0.0,0.0,7.0,6.5,-1.0,-1,5,0.9598610368747367
791,2,0,-1.0,10.0,10.0,-1,0.6973273351257709,0.8983964010754626,0,0,0.0,0.0,2.5,2.5,0.21834332030706596,0.0,0.0,2.5,2.5,-1.0,-1,2,0.8983964010754626
792,3,0,-0.9889293762962459,10.0,10.0,-1,0.5054146809529083,0.891513404387599,0,0,0.0,2.0,6.0,3.5,0.2216225711489507,0.0,2.0,6.0,3.5,-0.9889293762962459,-1,3,0.891513404387599
793,2,0,-1.0,10.0,10.0,-1,0.41730420549760433,0.7684936032996315,0,0,0.0,3.0,5.5,4.5,0.13897289533798693,0.0,3.0,5.5,4.5,-1.0,-1,2,0.7684936032996315
794,0,0,-0.8785623219294084,10.0,10.0,1,0.7908551180191263,0.9945130708114758,0,0,0.0,0.0,3.0,3.5,0.1750862681640398,0.0,0.0,3.0,3.5,-0.8785623219294084,1,0,0.9945130708114758
795,3,0,-1.0,10.0,10.0,-1,0.2845924042379963,0.5887774990237682,0,0,0.0,1.0,3.5,4.5,0.13677629638987163,0.0,1.0,3.5,4.5,-1.0,-1,3,0.5887774990237682
796,3,0,-1.0,10.0,10.0,-1,0.446557716517194,0.7276569365248156,0,0,0.0,0.0,3.5,3.5,0.18623292064234392,0.0,0.0,3.5,3.5,-1.0,-1,3,0.7276569365248156
797,11,0,-0.8707108681785966,10.0,10.0,-1,0.7240242515363962,1.0,1,1,0.0,0.0,3.0,4.5,0.2688050229391696,0.0,0.0,3.0,4.5,-0.8707108681785966,-1,11,1.0
798,3,0,-0.8506467094182286,10.0,10.0,-1,0.7402884479035527,1.0,0,0,0.0,0.0,6.0,5.5,0.23086623816251947,0.0,0.0,6.0,5.5,-0.8506467094182286,-1,3,1.0
799,2,0,-0.5709142760669881,10.0,10.0,-1,0.7882292609358645,0.9729375565615187,0,0,0.0,0.0,3.0,3.0,0.21834332030706596,0.0,0.0,3.0,3.0,-0.5709142760669881,-1,2,0.9729375565615187
800,9,0,-1.0,10.0,10.0,-1,0.730908555358629,1.0,0,0,0.0,1.0,7.0,4.5,0.27401356318254483,0.0,1.0,7.0,4.5,-1.0,-1,9,1.0
801,4,0,-0.044822050648153616,10.0,10.0,1,0.23057421523244753,0.4454207705422286,0,0,0.0,0.0,2.5,3.5,0.1175542447189205,0.0,0.0,2.5,3.5,-0.044822050648153616,1,4,0.4454207705422286
802,2,0,-1.0,10.0,10.0,-1,0.7578598997764932,0.9547159398658959,0,0,0.0,0.0,0.0,5.5,0.21834332030706596,0.0,0.0,0.0,5.5,-1.0,-1,2,0.9547159398658959
803,3,0,-0.9479968587146776,10.0,10.0,-1,0.45690031484407123,0.8113368487505606,0,0,0.0,0.0,7.0,5.5,0.1713568414063804,0.0,0.0,7.0,5.5,-0.9479968587146776,-1,3,0.8113368487505606
804,4,0,-1.0,10.0,10.0,-1,0.5909715124739492,0.8123493356756164,0,0,0.0,0.0,4.0,1.5,0.22309999055146287,0.0,0.0,4.0,1.5,-1.0,-1,4,0.8123493356756164
805,7,0,-1.0,10.0,10.0,-1,0.4365655215002715,0.8004821471703001,0,0,0.0,0.0,6.0,6.5,0.19834079305272634,0.0,0.0,6.0,6.5,-1.0,-1,7,0.8004821471703001
806,4,0,-1.0,10.0,10.0,1,0.6882008459681292,1.0,1,1,0.0,0.0,3.0,3.5,0.23859758852728455,0.0,0.0,3.0,3.5,-1.0,1,4,1.0
807,4,0,-0.9846384248326112,10.0,10.0,1,0.5455515657936597,0.9375389218033963,1,0,0.0,0.0,5.5,7.5,0.21726020240816432,0.0,0.0,5.5,7.5,-0.9846384248326112,1,4,0.9375389218033963
808,2,0,0.6778643858221515,10.0,10.0,1,0.7073267855324026,1.0,0,0,0.0,0.0,8.0,5.5,0.21834332030706596,0.0,0.0,8.0,5.5,0.6778643858221515,1,2,1.0
809,7,0,-1.0,10.0,10.0,-1,0.31626288291246035,0.5757520715043764,0,0,0.0,0.0,5.0,2.5,0.163397238657339,0.0,0.0,5.0,2.5,-1.0,-1,7,0.5757520715043764
810,6,0,-1.0,10.0,10.0,1,0.3109898568529414,0.5960370265127,0,0,0.0,0.0,4.0,6.5,0.13811580026682738,0.0,0.0,4.0,6.5,-1.0,1,6,0.5960370265127
811,2,0,-1.0,10.0,10.0,-1,0.46422608095087226,0.7453710057599223,0,0,0.0,1.0,4.0,4.5,0.15517344947652384,0.0,1.0,4.0,4.5,-1.0,-1,2,0.7453710057599223
812,4,0,-1.0,9.880105236360082,9.880105236360082,-1,0.20285092697748833,0.5332862970645689,0,0,0.0,3.0,2.5,4.5,0.1294816475909675,0.0,3.0,2.5,4.5,-1.0,-1,4,0.5332862970645689
813,4,0,0.35074557033453735,10.0,10.0,1,0.6157117729377549,0.9205493480702425,0,0,0.0,1.0,3.0,5.0,0.2336901959797286,0.0,1.0,3.0,5.0,0.35074557033453735,1,4,0.9205493480702425
814,2,0,-1.0,10.0,10.0,-1,0.3776322366848066,0.6788466411954466,1,0,0.0,1.0,7.0,1.0,0.14677229552932355,0.0,1.0,7.0,1.0,-1.0,-1,2,0.6788466411954466
815,3,0,-1.0,10.0,10.0,-1,0.53437960772867,0.8955445198855146,0,0,0.0,0.0,6.0,4.5,0.22682949095610708,0.0,0.0,6.0,4.5,-1.0,-1,3,0.8955445198855146
816,7,0,-1.0,10.0,10.0,-1,0.24200213627650813,0.6378246736765553,0,0,0.0,0.0,8.0,5.5,0.15533784365629144,0.0,0.0,8.0,5.5,-1.0,-1,7,0.6378246736765553
817,4,0,-1.0,10.0,10.0,-1,0.3023866156296164,0.5682883881717541,0,0,0.0,1.0,1.5,5.5,0.13743177473426865,0.0,1.0,1.5,5.5,-1.0,-1,4,0.5682883881717541
818,4,0,-1.0,10.0,10.0,-1,0.5737155020131597,0.9647740266374976,0,0,0.0,0.0,6.5,6.0,0.22527447504213297,0.0,0.0,6.5,6.0,-1.0,-1,4,0.9647740266374976
819,3,0,-1.0,10.0,10.0,-1,0.38339757626662585,0.6690871548907792,0,0,0.0,0.0,2.5,5.5,0.16006995520765857,0.0,0.0,2.5,5.5,-1.0,-1,3,0.6690871548907792
820,1,0,0.5129509497936029,10.0,10.0,1,0.32883316555138026,0.6452682077824814,0,0,1.0,1.0,5.0,4.5,0.1129600487522299,1.0,1.0,5.0,4.5,0.5129509497936029,1,1,0.6452682077824814
821,4,0,-1.0,10.0,10.0,1,0.33730790048466075,0.6300392175219469,0,0,0.0,0.0,3.5,5.5,0.1489075172574301,0.0,0.0,3.5,5.5,-1.0,1,4,0.6300392175219469
822,1,0,-1.0,10.0,10.0,1,0.3288916188352973,0.624908320360682,0,0,0.0,0.0,4.0,5.5,0.12210634338891148,0.0,0.0,4.0,5.5,-1.0,1,1,0.624908320360682
823,11,0,-0.9435172072147543,10.0,10.0,-1,0.573710569658329,0.8030086511650084,0,0,0.0,0.0,4.0,2.5,0.247078858557358,0.0,0.0,4.0,2.5,-0.9435172072147543,-1,11,0.8030086511650084
824,6,0,-1.0,10.0,10.0,-1,0.30061472868167427,0.6401375660285769,0,0,0.0,0.0,6.0,4.5,0.16734481299844195,0.0,0.0,6.0,4.5,-1.0,-1,6,0.6401375660285769
825,3,0,-0.35576559560225807,10.0,10.0,1,0.41762381550793426,0.8029467926608587,1,0,0.0,1.0,5.5,4.5,0.1950145322511991,0.0,1.0,5.5,4.5,-0.35576559560225807,1,3,0.8029467926608587
826,11,0,-1.0,10.0,10.0,-1,0.6127321193560714,0.8676392716136428,0,0,0.0,1.0,3.0,2.0,0.28317364397726,0.0,1.0,3.0,2.0,-1.0,-1,11,0.8676392716136428
827,9,0,-1.0,10.0,10.0,-1,0.5082026344085904,0.8287471807713844,0,0,0.0,2.0,4.5,4.5,0.21129476209851158,0.0,2.0,4.5,4.5,-1.0,-1,9,0.8287471807713844
828,5,0,-1.0,10.0,10.0,-1,0.5583685224652903,0.9479148287952458,0,0,0.0,2.0,5.5,5.5,0.22722654570378664,0.0,2.0,5.5,5.5,-1.0,-1,5,0.9479148287952458
829,6,0,-0.6366605201758457,10.0,10.0,-1,0.35054418767824913,0.7010996889850696,0,0,0.0,1.0,9.0,2.0,0.16178000532063852,0.0,1.0,9.0,2.0,-0.6366605201758457,-1,6,0.7010996889850696
830,5,0,-1.0,10.0,10.0,-1,0.7596289238991234,1.0,0,0,0.0,2.0,6.0,3.5,0.24935408663733236,0.0,2.0,6.0,3.5,-1.0,-1,5,1.0
831,12,0,-1.0,10.0,10.0,-1,0.4483275489898014,0.7093193981751965,0,0,0.0,1.0,1.0,4.5,0.21971812613818473,0.0,1.0,1.0,4.5,-1.0,-1,12,0.7093193981751965
832,2,0,-1.0,10.0,10.0,-1,0.37217836196740073,0.6424132519370928,0,0,0.0,0.0,3.5,4.0,0.13950962061908845,0.0,0.0,3.5,4.0,-1.0,-1,2,0.6424132519370928
833,0,0,-1.0,10.0,10.0,-1,0.7425957104350835,1.0,0,0,0.0,0.0,7.5,5.5,0.1750862681640398,0.0,0.0,7.5,5.5,-1.0,-1,0,1.0
834,3,0,-0.8124451169843099,10.0,10.0,-1,0.5931737691586323,1.0,1,1,0.0,2.0,7.0,4.5,0.21048165398117988,0.0,2.0,7.0,4.5,-0.8124451169843099,-1,3,1.0
835,6,0,-1.0,10.0,10.0,-1,0.5683675178830703,0.8601095845417707,0,0,0.0,0.0,6.0,2.0,0.2390997158482859,0.0,0.0,6.0,2.0,-1.0,-1,6,0.8601095845417707
836,1,0,-1.0,10.0,10.0,-1,0.7320407912997009,0.9989142646917488,0,0,0.0,1.0,5.5,2.5,0.20131285019505435,0.0,1.0,5.5,2.5,-1.0,-1,1,0.9989142646917488
837,7,0,-0.8703045476131859,10.0,10.0,-1,0.23512417176283068,0.46643936758293664,0,0,0.0,0.0,4.0,1.0,0.15110023091587507,0.0,0.0,4.0,1.0,-0.8703045476131859,-1,7,0.46643936758293664
838,6,0,-1.0,10.0,10.0,-1,0.7026077072045482,1.0,1,1,0.0,1.0,6.0,6.5,0.24092031521132712,0.0,1.0,6.0,6.5,-1.0,-1,6,1.0
839,7,0,-0.6484271512988393,10.0,10.0,-1,0.6067186185830606,0.95253781992877,1,0,0.0,1.0,4.5,6.5,0.23651900016370686,0.0,1.0,4.5,6.5,-0.6484271512988393,-1,7,0.95253781992877
840,6,0,-1.0,10.0,10.0,-1,0.41599567686807765,0.6991010971470548,0,0,0.0,1.0,4.5,2.5,0.18682775520209455,0.0,1.0,4.5,2.5,-1.0,-1,6,0.6991010971470548
841,4,0,-0.07705836747376761,10.0,10.0,1,0.35381080551431343,0.57234008833649,0,0,0.0,0.0,3.0,2.5,0.1561181638327279,0.0,0.0,3.0,2.5,-0.07705836747376761,1,4,0.57234008833649
842,1,0,-0.6018892911924085,10.0,10.0,-1,0.2628835399289346,0.6096341851025593,0,0,0.0,0.0,5.5,5.5,0.11474688271003149,0.0,0.0,5.5,5.5,-0.6018892911924085,-1,1,0.6096341851025593
843,2,0,-0.9001023008903131,10.0,10.0,1,0.7646445021480142,1.0,1,1,0.0,0.0,2.5,4.0,0.24092031521132712,0.0,0.0,2.5,4.0,-0.9001023008903131,1,2,1.0
844,4,0,-0.6638644973758008,10.0,10.0,1,0.2851472619977217,0.5495534025720454,0,0,0.0,1.0,2.5,1.5,0.16734695402353064,0.0,1.0,2.5,1.5,-0.6638644973758008,1,4,0.5495534025720454
845,1,0,-0.6444957235352348,10.0,10.0,1,0.3556631214385306,0.6300230062239766,0,0,0.0,1.0,3.5,4.5,0.11692265888676427,0.0,1.0,3.5,4.5,-0.6444957235352348,1,1,0.6300230062239766
846,5,0,-1.0,10.0,10.0,-1,0.614664307741682,0.922128901463495,1,0,0.0,0.0,4.5,4.5,0.2437786086847629,0.0,0.0,4.5,4.5,-1.0,-1,5,0.922128901463495
847,4,0,-1.0,10.0,10.0,-1,0.6260914627315957,1.0,1,1,0.0,1.0,4.5,5.5,0.2427669859756293,0.0,1.0,4.5,5.5,-1.0,-1,4,1.0
848,3,0,-0.8979405471997903,10.0,10.0,-1,0.2964612227615564,0.6391870083248088,0,0,0.0,0.0,5.0,6.5,0.13853276273042991,0.0,0.0,5.0,6.5,-0.8979405471997903,-1,3,0.6391870083248088
849,3,0,-0.9546723216176126,10.0,10.0,-1,0.6884786964593766,0.8252046746076327,0,0,0.0,0.0,0.0,1.5,0.2246278883842281,0.0,0.0,0.0,1.5,-0.9546723216176126,-1,3,0.8252046746076327
850,6,0,-0.5644213676509642,10.0,10.0,-1,0.5061723615058176,0.8592512310179781,0,0,0.0,0.0,6.0,5.5,0.2203621308361073,0.0,0.0,6.0,5.5,-0.5644213676509642,-1,6,0.8592512310179781
851,9,0,-1.0,10.0,10.0,-1,0.7090740068690655,0.9654444041214393,0,0,0.0,0.0,3.5,4.5,0.27401356318254483,0.0,0.0,3.5,4.5,-1.0,-1,9,0.9654444041214393
852,5,0,-1.0,10.0,10.0,-1,0.2523712339085267,0.5818194784325871,0,0,0.0,1.0,5.0,2.5,0.1686430616362254,0.0,1.0,5.0,2.5,-1.0,-1,5,0.5818194784325871
853,3,0,-1.0,10.0,10.0,-1,0.22569799945621383,0.5905390620411199,0,0,1.0,2.0,7.0,3.5,0.11553747283920018,1.0,2.0,7.0,3.5,-1.0,-1,3,0.5905390620411199
854,6,0,-1.0,10.0,10.0,-1,0.5821942288966099,0.8894231832523766,0,0,0.0,0.0,7.0,2.5,0.2399337866269725,0.0,0.0,7.0,2.5,-1.0,-1,6,0.8894231832523766
855,1,0,-1.0,10.0,10.0,-1,0.2900142782658901,0.5527040254412474,0,0,0.0,0.0,5.0,2.0,0.11788803839190426,0.0,0.0,5.0,2.0,-1.0,-1,1,0.5527040254412474
856,1,0,-1.0,10.0,10.0,1,0.5149694274399801,0.7663424977295757,0,0,0.0,1.0,1.5,3.5,0.17241757417060677,0.0,1.0,1.5,3.5,-1.0,1,1,0.7663424977295757
857,4,0,-1.0,10.0,10.0,-1,0.20846525557070525,0.4541728296991798,0,0,0.0,0.0,5.0,1.0,0.1282278897983625,0.0,0.0,5.0,1.0,-1.0,-1,4,0.4541728296991798
858,6,0,-1.0,10.0,10.0,-1,0.6679575563289202,1.0,0,0,0.0,0.0,6.0,5.5,0.256636883147566,0.0,0.0,6.0,5.5,-1.0,-1,6,1.0
859,3,0,-0.24085079688110977,10.0,10.0,1,0.7397181021071011,1.0,0,0,0.0,1.0,5.0,6.5,0.21950884844993385,0.0,1.0,5.0,6.5,-0.24085079688110977,1,3,1.0
860,0,0,0.6722405760866763,10.0,10.0,-1,0.703329657178573,1.0,0,0,0.0,0.0,4.5,6.5,0.1750862681640398,0.0,0.0,4.5,6.5,0.6722405760866763,-1,0,1.0
861,7,0,-1.0,10.0,10.0,-1,0.7750116878902511,1.0,0,0,1.0,0.0,5.0,2.5,0.2630570378634295,1.0,0.0,5.0,2.5,-1.0,-1,7,1.0
862,2,0,-1.0,10.0,10.0,-1,0.7418574527952739,1.0,0,0,0.0,0.0,4.0,9.5,0.21834332030706596,0.0,0.0,4.0,9.5,-1.0,-1,2,1.0
863,8,0,-1.0,10.0,10.0,1,0.4664108109742192,0.8157506942132793,0,0,0.0,0.0,4.0,7.5,0.21600096379408815,0.0,0.0,4.0,7.5,-1.0,1,8,0.8157506942132793
864,3,0,0.5594281655103422,10.0,10.0,-1,0.439008925066188,0.7615556252503832,0,0,0.0,2.0,5.5,2.5,0.17196703089256443,0.0,2.0,5.5,2.5,0.5594281655103422,-1,3,0.7615556252503832
865,4,0,-1.0,10.0,10.0,1,0.7377102007829259,1.0,0,0,0.0,0.0,4.5,4.5,0.24092031521132712,0.0,0.0,4.5,4.5,-1.0,1,4,1.0
866,2,0,-1.0,10.0,10.0,-1,0.7561632772143363,1.0,0,0,0.0,0.0,6.5,2.5,0.21834332030706596,0.0,0.0,6.5,2.5,-1.0,-1,2,1.0
867,6,0,-1.0,10.0,10.0,-1,0.7837015689908222,0.9702209413944933,0,0,0.0,0.0,4.0,2.5,0.256636883147566,0.0,0.0,4.0,2.5,-1.0,-1,6,0.9702209413944933
868,4,0,-1.0,10.0,10.0,-1,0.6609903409056697,0.9765942045434018,0,0,0.0,1.0,6.0,3.5,0.24092031521132712,0.0,1.0,6.0,3.5,-1.0,-1,4,0.9765942045434018
869,3,0,-0.9443790333490452,10.0,10.0,-1,0.3211932979648282,0.6596312031540077,0,0,0.0,0.0,5.5,5.5,0.14157035790126543,0.0,0.0,5.5,5.5,-0.9443790333490452,-1,3,0.6596312031540077
870,2,0,-1.0,10.0,10.0,-1,0.7669724816664336,1.0,0,0,0.0,2.0,3.5,6.5,0.21834332030706596,0.0,2.0,3.5,6.5,-1.0,-1,2,1.0
871,4,0,-1.0,10.0,10.0,-1,0.768284880089732,1.0,1,1,0.0,2.0,3.0,3.5,0.27401356318254483,0.0,2.0,3.0,3.5,-1.0,-1,4,1.0
872,4,0,-1.0,10.0,10.0,-1,0.5996788183477829,0.9386806288373906,1,1,0.0,0.0,4.0,3.5,0.25439540682307693,0.0,0.0,4.0,3.5,-1.0,-1,4,0.9386806288373906
873,1,0,-1.0,10.0,10.0,-1,0.7143681598096909,0.9886208958858146,0,0,0.0,2.0,4.0,3.5,0.20153739223931602,0.0,2.0,4.0,3.5,-1.0,-1,1,0.9886208958858146
874,7,0,-0.8296862647912385,10.0,10.0,-1,0.5367058526983715,0.9310453888793218,0,0,0.0,1.0,7.0,5.5,0.23693793052467899,0.0,1.0,7.0,5.5,-0.8296862647912385,-1,7,0.9310453888793218
875,9,0,-1.0,10.0,10.0,-1,0.7664761672470337,1.0,0,0,0.0,2.0,7.0,3.5,0.27401356318254483,0.0,2.0,7.0,3.5,-1.0,-1,9,1.0
876,6,0,-1.0,9.925734230654292,9.925734230654292,1,0.25636183795525475,0.5600206172713916,0,0,0.0,2.0,3.5,1.5,0.17141858807382068,0.0,2.0,3.5,1.5,-1.0,1,6,0.5600206172713916
877,2,0,-1.0,10.0,10.0,-1,0.7183782178908624,1.0,1,1,0.0,0.0,3.0,5.0,0.23086623816251947,0.0,0.0,3.0,5.0,-1.0,-1,2,1.0
878,3,0,-1.0,10.0,10.0,-1,0.23330217742228362,0.5952089643470118,0,0,0.0,1.0,6.0,4.5,0.13529837865873948,0.0,1.0,6.0,4.5,-1.0,-1,3,0.5952089643470118
879,10,0,-0.8609773736689139,10.0,10.0,1,0.40346423133081233,0.7422482092559333,0,0,1.0,0.0,6.0,4.5,0.19785377566358126,1.0,0.0,6.0,4.5,-0.8609773736689139,1,10,0.7422482092559333
880,5,0,-0.6019701035437506,10.0,10.0,-1,0.2811953855691572,0.6936414829742568,1,1,0.0,0.0,6.0,4.5,0.16132976965769877,0.0,0.0,6.0,4.5,-0.6019701035437506,-1,5,0.6936414829742568
881,6,0,-1.0,10.0,10.0,-1,0.4874810554777474,0.7562270693602073,0,0,0.0,1.0,3.5,2.5,0.2113679347042106,0.0,1.0,3.5,2.5,-1.0,-1,6,0.7562270693602073
882,3,0,-1.0,10.0,10.0,-1,0.339347694795482,0.5872460614774659,0,0,0.0,0.0,3.5,3.5,0.13978727518341652,0.0,0.0,3.5,3.5,-1.0,-1,3,0.5872460614774659
883,3,0,-1.0,10.0,10.0,-1,0.7712434276003983,1.0,0,0,0.0,0.0,2.0,6.5,0.23086623816251947,0.0,0.0,2.0,6.5,-1.0,-1,3,1.0
884,2,0,-1.0,10.0,10.0,-1,0.5355928001920458,0.8838591871850333,1,1,0.0,0.0,4.0,4.5,0.17477442541093322,0.0,0.0,4.0,4.5,-1.0,-1,2,0.8838591871850333
885,5,0,-1.0,10.0,10.0,-1,0.7386384417822349,0.963183065069341,0,0,0.0,1.0,3.0,3.5,0.24935408663733236,0.0,1.0,3.0,3.5,-1.0,-1,5,0.963183065069341
886,3,0,-1.0,10.0,10.0,-1,0.3668350814306906,0.7820084469664331,0,0,0.0,1.0,6.5,5.5,0.1743878717891564,0.0,1.0,6.5,5.5,-1.0,-1,3,0.7820084469664331
887,1,0,-1.0,10.0,10.0,-1,0.2155865359679365,0.5918866611526414,0,0,0.0,1.0,5.0,6.5,0.11053313874580638,0.0,1.0,5.0,6.5,-1.0,-1,1,0.5918866611526414
888,3,0,-1.0,10.0,10.0,-1,0.6653930022103531,0.9992358013262119,0,0,0.0,0.0,6.5,4.5,0.23086623816251947,0.0,0.0,6.5,4.5,-1.0,-1,3,0.9992358013262119
889,10,0,-1.0,10.0,10.0,-1,0.6214265959831833,1.0,0,0,0.0,0.0,7.0,6.5,0.2787790148793098,0.0,0.0,7.0,6.5,-1.0,-1,10,1.0
890,2,0,-0.12145075285036606,10.0,10.0,-1,0.5272949874045163,0.8498106836187275,0,0,0.0,1.0,5.0,4.5,0.18468914886366264,0.0,1.0,5.0,4.5,-0.12145075285036606,-1,2,0.8498106836187275
891,9,0,-1.0,10.0,10.0,-1,0.6892056378375276,0.9535233827025166,0,0,0.0,1.0,5.0,2.5,0.27401356318254483,0.0,1.0,5.0,2.5,-1.0,-1,9,0.9535233827025166
892,8,0,-1.0,10.0,10.0,-1,0.7040506235888795,0.9824303741533277,0,0,0.0,0.0,4.0,5.5,0.2688050229391696,0.0,0.0,4.0,5.5,-1.0,-1,8,0.9824303741533277
893,7,0,-1.0,10.0,10.0,1,0.5527419848109043,0.9111333248493236,0,0,0.0,1.0,5.0,5.5,0.24555841118830593,0.0,1.0,5.0,5.5,-1.0,1,7,0.9111333248493236
894,6,0,-0.4981194820639045,10.0,10.0,-1,0.7795566751123624,1.0,0,0,0.0,1.0,3.5,3.5,0.256636883147566,0.0,1.0,3.5,3.5,-0.4981194820639045,-1,6,1.0
895,3,0,-1.0,10.0,10.0,-1,0.6318271685703964,0.8896399829374108,0,0,0.0,0.0,5.5,2.0,0.20817194952785012,0.0,0.0,5.5,2.0,-1.0,-1,3,0.8896399829374108
896,1,0,-0.8939284332429298,10.0,10.0,-1,0.6061252256975773,1.0,1,1,0.0,1.0,2.5,8.5,0.24092031521132712,0.0,1.0,2.5,8.5,-0.8939284332429298,-1,1,1.0
897,2,0,-0.10501000282785251,10.0,10.0,-1,0.41685307553518725,0.7115878205353308,0,0,0.0,1.0,7.0,2.5,0.14079470628150137,0.0,1.0,7.0,2.5,-0.10501000282785251,-1,2,0.7115878205353308
898,3,0,-1.0,10.0,10.0,-1,0.2013551471600046,0.6655361997000877,1,1,0.0,0.0,6.0,6.5,0.12002722173021865,0.0,0.0,6.0,6.5,-1.0,-1,3,0.6655361997000877
899,5,0,-1.0,10.0,10.0,-1,0.34456560433650685,0.6336028901060536,0,0,0.0,1.0,6.0,2.5,0.15431196233937478,0.0,1.0,6.0,2.5,-1.0,-1,5,0.6336028901060536
900,9,0,-1.0,10.0,10.0,1,0.658352304088778,0.8750113824532668,0,0,0.0,0.0,2.5,2.5,0.27401356318254483,0.0,0.0,2.5,2.5,-1.0,1,9,0.8750113824532668
901,0,0,-1.0,10.0,10.0,-1,0.6259227526623046,1.0,0,0,0.0,0.0,8.0,5.5,0.16738910521890016,0.0,0.0,8.0,5.5,-1.0,-1,0,1.0
902,6,0,-0.2536790001466721,10.0,10.0,-1,0.39861328689805653,0.7300679676896862,0,0,0.0,2.0,6.0,3.5,0.17444124111771517,0.0,2.0,6.0,3.5,-0.2536790001466721,-1,6,0.7300679676896862
903,8,0,-0.8617382965128821,10.0,10.0,-1,0.5753497847230633,0.8777666177548978,0,0,0.0,2.0,2.0,4.5,0.24523518759423474,0.0,2.0,2.0,4.5,-0.8617382965128821,-1,8,0.8777666177548978
904,3,0,-0.9868369321075592,10.0,10.0,-1,0.31717248768388234,0.7127737384466437,0,0,1.0,0.0,5.0,7.5,0.15029230510290945,1.0,0.0,5.0,7.5,-0.9868369321075592,-1,3,0.7127737384466437
905,4,0,-1.0,10.0,10.0,-1,0.35817663156142643,0.6148269724568751,0,0,0.0,0.0,4.0,3.5,0.15603956073265665,0.0,0.0,4.0,3.5,-1.0,-1,4,0.6148269724568751
906,1,0,-1.0,9.972546427779259,9.972546427779259,-1,0.7684448563414981,1.0,0,0,1.0,2.0,3.0,5.5,0.20153739223931602,1.0,2.0,3.0,5.5,-1.0,-1,1,1.0
907,3,0,-0.12724959623622534,9.808117908917163,9.808117908917163,-1,0.4479083437613568,0.7733507553687257,0,0,0.0,3.0,3.5,2.5,0.18958629838380672,0.0,3.0,3.5,2.5,-0.12724959623622534,-1,3,0.7733507553687257
908,13,0,-1.0,10.0,10.0,-1,0.3469925565793127,0.6755018085825258,0,0,0.0,0.0,5.0,3.0,0.22840182781216714,0.0,0.0,5.0,3.0,-1.0,-1,13,0.6755018085825258
909,12,0,-1.0,10.0,10.0,-1,0.49226494810339494,0.7510468829501328,0,0,0.0,1.0,3.0,3.5,0.21616321867643273,0.0,1.0,3.0,3.5,-1.0,-1,12,0.7510468829501328
910,4,0,-0.07348911658416357,10.0,10.0,-1,0.43220952787241973,0.7281169931967086,0,0,0.0,1.0,3.0,3.0,0.2013175729219955,0.0,1.0,3.0,3.0,-0.07348911658416357,-1,4,0.7281169931967086
911,3,0,-1.0,10.0,10.0,-1,0.6377174224094635,0.9156826348239494,0,0,0.0,2.0,3.0,3.5,0.22536134215700526,0.0,2.0,3.0,3.5,-1.0,-1,3,0.9156826348239494
912,6,0,-1.0,10.0,10.0,1,0.7772696638945287,1.0,0,0,0.0,0.0,4.5,6.5,0.256636883147566,0.0,0.0,4.5,6.5,-1.0,1,6,1.0
913,3,0,-1.0,10.0,10.0,-1,0.5550424546746151,0.860635063128767,0,0,0.0,1.0,6.0,2.5,0.20600393197476477,0.0,1.0,6.0,2.5,-1.0,-1,3,0.860635063128767
914,2,0,-1.0,10.0,10.0,-1,0.5546883121621491,0.8462945526021148,0,0,0.0,0.0,5.0,6.5,0.1591347780558211,0.0,0.0,5.0,6.5,-1.0,-1,2,0.8462945526021148
915,4,0,-0.9687784576019375,10.0,10.0,-1,0.4189003152340899,0.794657188825129,0,0,0.0,1.0,5.5,6.5,0.17041145349243902,0.0,1.0,5.5,6.5,-0.9687784576019375,-1,4,0.794657188825129
916,1,0,-1.0,10.0,10.0,-1,0.5387785591851773,0.986093466739121,1,1,0.0,1.0,6.5,3.5,0.20250549551328195,0.0,1.0,6.5,3.5,-1.0,-1,1,0.986093466739121
917,4,0,-1.0,10.0,10.0,-1,0.39159731983228296,0.6323234911050098,0,0,0.0,1.0,2.5,2.5,0.16665838029924435,0.0,1.0,2.5,2.5,-1.0,-1,4,0.6323234911050098
918,3,0,-1.0,9.847746692522197,9.847746692522197,-1,0.20065524458740516,0.5797840302524817,0,0,0.0,4.0,1.5,7.5,0.11751586827634238,0.0,4.0,1.5,7.5,-1.0,-1,3,0.5797840302524817
